task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
432	8f/8b7e0f	1449142	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M30MK)	COMPLETED	0	2025-06-11 17:16:47.406	2.3s	1s	93.9%	12.2 MB	19.9 MB	8 MB	18 KB
433	43/72ab04	1450015	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M30MP)	COMPLETED	0	2025-06-11 17:16:49.711	2.4s	0ms	94.7%	12.3 MB	19.9 MB	8 MB	30.2 KB
434	0f/8d934a	1450632	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M31MK)	COMPLETED	0	2025-06-11 17:16:52.156	2.5s	1s	94.7%	12.2 MB	19.9 MB	8 MB	26.9 KB
435	8e/15fddf	1451194	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M31MP)	COMPLETED	0	2025-06-11 17:16:54.623	2.5s	0ms	95.0%	12.3 MB	19.9 MB	8.1 MB	78.9 KB
431	05/e3bbad	1449073	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M32MP)	COMPLETED	0	2025-06-11 17:16:47.006	11.5s	10s	218.4%	1.4 GB	6.5 GB	284.6 MB	6.1 MB
436	c5/30e7d1	1451762	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M32MK)	COMPLETED	0	2025-06-11 17:16:57.108	2.4s	1s	93.2%	12.2 MB	19.9 MB	8 MB	18 KB
437	f0/68d807	1452193	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M32MP)	COMPLETED	0	2025-06-11 17:16:58.492	2.3s	1s	95.3%	12.3 MB	19.9 MB	8 MB	21.1 KB
438	71/5889f4	1452772	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M33MK)	COMPLETED	0	2025-06-11 17:17:06.155	1s	20ms	86.6%	3 MB	3.9 MB	130.6 KB	904 B
439	49/5232ef	1453291	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M33MK)	COMPLETED	0	2025-06-11 17:17:07.214	3s	2s	251.4%	401.9 MB	28.5 GB	402 MB	279.7 MB
441	0e/3f8fae	1454198	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M33MP)	COMPLETED	0	2025-06-11 17:17:09.301	1.3s	16ms	109.7%	3 MB	3.9 MB	130.6 KB	905 B
442	71/aa8402	1454804	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M33MK)	COMPLETED	0	2025-06-11 17:17:10.195	2.4s	1s	93.8%	12.2 MB	19.9 MB	8 MB	18 KB
440	ff/a11756	1453290	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M33MK)	COMPLETED	0	2025-06-11 17:17:07.210	7.3s	6s	222.1%	1 GB	6.7 GB	127.3 MB	6.5 MB
444	f6/102d06	1456042	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M33MP)	COMPLETED	0	2025-06-11 17:17:14.517	3.6s	1s	242.5%	393.3 MB	28.4 GB	488 MB	336.6 MB
445	5c/15a4b2	1457025	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M33MP)	COMPLETED	0	2025-06-11 17:17:18.159	2.6s	1s	94.5%	12.3 MB	19.9 MB	8 MB	15.7 KB
443	c8/4576ea	1455506	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M33MP)	COMPLETED	0	2025-06-11 17:17:12.610	8.8s	7s	227.6%	998.9 MB	6.5 GB	156.4 MB	6 MB
446	dd/52bc24	1457673	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M34MK)	COMPLETED	0	2025-06-11 17:18:23.023	1s	18ms	93.5%	2.9 MB	3.9 MB	130.6 KB	904 B
447	fc/2691de	1458191	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M34MK)	COMPLETED	0	2025-06-11 17:18:24.051	3s	1s	278.5%	398 MB	28.4 GB	422.2 MB	294.3 MB
449	62/aac32a	1459332	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M34MP)	COMPLETED	0	2025-06-11 17:18:26.347	1.1s	19ms	97.0%	3 MB	3.9 MB	130.6 KB	904 B
450	36/23a4e3	1459706	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M34MK)	COMPLETED	0	2025-06-11 17:18:27.045	2.5s	1s	95.2%	12.3 MB	19.9 MB	8 MB	24.7 KB
448	1e/55fee5	1458190	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M34MK)	COMPLETED	0	2025-06-11 17:18:24.047	7.3s	5s	232.6%	839 MB	6.3 GB	132.9 MB	6.5 MB
451	f2/e8e835	1460918	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M34MP)	COMPLETED	0	2025-06-11 17:18:31.324	3.7s	2s	281.2%	401.1 MB	28.4 GB	523.6 MB	363.4 MB
453	6c/d73713	1461888	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M34MP)	COMPLETED	0	2025-06-11 17:18:34.993	2.4s	1s	93.5%	12.5 MB	19.9 MB	8.1 MB	55.7 KB
452	ac/cc9c98	1460385	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M34MP)	COMPLETED	0	2025-06-11 17:18:29.531	8.9s	7s	218.0%	1.1 GB	6.6 GB	165.2 MB	6.4 MB
454	4d/c0a3c8	1462548	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M35MK)	COMPLETED	0	2025-06-11 17:19:08.125	1.1s	19ms	117.7%	2.9 MB	3.9 MB	130.6 KB	905 B
455	b9/876719	1463089	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M35MK)	COMPLETED	0	2025-06-11 17:19:09.200	3s	2s	270.1%	397.6 MB	28.4 GB	459.8 MB	320.5 MB
457	9f/3b23de	1463994	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M35MP)	COMPLETED	0	2025-06-11 17:19:11.127	1.4s	17ms	108.6%	2.8 MB	3.9 MB	130.6 KB	905 B
458	1e/5d5bc5	1464613	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M35MK)	COMPLETED	0	2025-06-11 17:19:12.253	2.5s	1s	92.8%	12.4 MB	19.9 MB	8 MB	18.1 KB
456	b0/ef0b6c	1463088	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M35MK)	COMPLETED	0	2025-06-11 17:19:09.195	7.4s	6s	240.0%	945.3 MB	6.2 GB	144.3 MB	6.5 MB
460	9d/7de665	1465327	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M35MP)	COMPLETED	0	2025-06-11 17:19:14.803	3.6s	2s	260.5%	397.9 MB	28.4 GB	486.8 MB	339.8 MB
461	24/3b6b72	1466541	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M35MP)	COMPLETED	0	2025-06-11 17:19:18.391	2.4s	1s	95.4%	12.2 MB	19.9 MB	8 MB	13.4 KB
459	04/78438f	1465993	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M35MP)	COMPLETED	0	2025-06-11 17:19:16.586	8.8s	7s	206.6%	1.3 GB	6.6 GB	151.9 MB	6.3 MB
462	2e/7e57bf	1467490	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M36MK)	COMPLETED	0	2025-06-11 17:19:51.791	1s	19ms	121.6%	3 MB	3.9 MB	130.6 KB	905 B
464	68/1e7572	1468006	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M36MK)	COMPLETED	0	2025-06-11 17:19:52.821	3s	2s	265.4%	398.7 MB	28.4 GB	456.5 MB	319.5 MB
465	16/1398ef	1469165	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M36MK)	COMPLETED	0	2025-06-11 17:19:55.846	1.9s	1s	94.4%	12.4 MB	19.9 MB	8 MB	13.4 KB
466	72/f10cd4	1469468	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M36MP)	COMPLETED	0	2025-06-11 17:19:56.442	1.7s	19ms	95.6%	2.9 MB	3.9 MB	130.6 KB	904 B
463	5c/03d9f1	1468007	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M36MK)	COMPLETED	0	2025-06-11 17:19:52.825	8.4s	6s	212.1%	1.2 GB	6.7 GB	142.1 MB	6.5 MB
468	68/904e35	1470197	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M36MP)	COMPLETED	0	2025-06-11 17:19:58.137	4.1s	3s	284.2%	409.4 MB	28.4 GB	747.1 MB	520.3 MB
469	a0/2f8346	1471522	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M36MP)	COMPLETED	0	2025-06-11 17:20:02.211	2.4s	1s	96.1%	12.4 MB	19.9 MB	8 MB	12.1 KB
467	00/f8a871	1471145	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M36MP)	COMPLETED	0	2025-06-11 17:20:01.187	10.7s	8s	216.9%	1.4 GB	6.6 GB	231.8 MB	6.1 MB
470	a2/4855d3	1472790	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M37MK)	COMPLETED	0	2025-06-11 17:21:13.043	894ms	17ms	67.4%	2.9 MB	3.9 MB	130.6 KB	904 B
472	c7/77dede	1473256	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M37MK)	COMPLETED	0	2025-06-11 17:21:13.959	2.9s	2s	270.2%	395.3 MB	28.4 GB	436 MB	305.3 MB
474	df/4db521	1474746	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M37MP)	COMPLETED	0	2025-06-11 17:21:17.458	911ms	16ms	110.3%	2.9 MB	3.9 MB	130.6 KB	905 B
473	1a/99a207	1474443	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M37MK)	COMPLETED	0	2025-06-11 17:21:16.926	1.9s	1s	93.5%	12 MB	19.7 MB	8.1 MB	51.6 KB
471	03/b6cc77	1473255	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M37MK)	COMPLETED	0	2025-06-11 17:21:13.954	7.3s	5s	237.2%	1 GB	6.4 GB	135.7 MB	6.5 MB
477	a5/1c7ced	1476339	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M38MK)	COMPLETED	0	2025-06-11 17:21:21.276	933ms	18ms	97.8%	2.9 MB	3.9 MB	130.6 KB	904 B
476	f7/c071ca	1475419	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M37MP)	COMPLETED	0	2025-06-11 17:21:18.864	3.6s	3s	278.5%	403.8 MB	28.4 GB	710.9 MB	496.6 MB
481	8f/d38409	1477879	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M38MP)	COMPLETED	0	2025-06-11 17:21:24.523	901ms	19ms	92.0%	2.8 MB	3.9 MB	130.6 KB	904 B
484	3a/578330	1478741	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M39MK)	COMPLETED	0	2025-06-11 17:21:28.431	878ms	19ms	100.7%	2.9 MB	3.9 MB	130.6 KB	905 B
475	22/9053ba	1476320	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M37MP)	COMPLETED	0	2025-06-11 17:21:21.241	9.1s	8s	229.0%	1.2 GB	6.5 GB	219.3 MB	6.3 MB
478	c7/53a5d4	1477183	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M38MK)	COMPLETED	0	2025-06-11 17:21:22.510	8.2s	6s	223.0%	1.2 GB	6.5 GB	188.6 MB	6.6 MB
480	9e/a7c28f	1479684	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M37MP)	COMPLETED	0	2025-06-11 17:21:30.687	2s	1s	94.4%	12.4 MB	19.9 MB	8.1 MB	46.3 KB
479	dc/253371	1479367	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M38MK)	COMPLETED	0	2025-06-11 17:21:30.365	3.4s	2s	321.3%	393.5 MB	28.4 GB	631.6 MB	448 MB
487	fd/a2b05b	1480820	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M39MP)	COMPLETED	0	2025-06-11 17:21:33.650	969ms	18ms	129.0%	3 MB	3.9 MB	130.6 KB	905 B
482	bf/b16bb1	1480863	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M38MP)	COMPLETED	0	2025-06-11 17:21:33.767	3.1s	2s	293.3%	397.3 MB	28.4 GB	504.2 MB	356.3 MB
492	a4/b525e6	1482843	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M3MP)	COMPLETED	0	2025-06-11 17:21:38.925	978ms	18ms	134.6%	2.9 MB	3.9 MB	130.6 KB	905 B
483	d5/dcb91a	1480502	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M38MP)	COMPLETED	0	2025-06-11 17:21:32.644	8.2s	6s	210.5%	1.4 GB	6.6 GB	153 MB	6.5 MB
495	dd/7636d7	1484096	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M40MK)	COMPLETED	0	2025-06-11 17:21:42.906	1s	16ms	111.5%	2.9 MB	3.9 MB	130.6 KB	905 B
486	5d/b602c0	1483542	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M39MK)	COMPLETED	0	2025-06-11 17:21:40.897	3.3s	3s	297.7%	401.8 MB	28.4 GB	599.8 MB	422 MB
488	6c/53d89f	1484935	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M38MK)	COMPLETED	0	2025-06-11 17:21:44.162	1.9s	0ms	93.8%	12.2 MB	19.9 MB	8 MB	13.4 KB
485	58/32caca	1482251	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M39MK)	COMPLETED	0	2025-06-11 17:21:36.918	9.2s	7s	205.2%	1.3 GB	6.6 GB	182.8 MB	6.5 MB
499	0e/e0fbe6	1486672	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M40MP)	COMPLETED	0	2025-06-11 17:21:49.081	993ms	18ms	105.8%	3 MB	3.9 MB	130.6 KB	905 B
490	ca/4a0df3	1485481	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M39MP)	COMPLETED	0	2025-06-11 17:21:46.046	4.1s	2s	315.4%	401.3 MB	28.4 GB	896 MB	631 MB
491	a0/125308	1487486	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M38MP)	COMPLETED	0	2025-06-11 17:21:50.180	1.9s	0ms	96.2%	12.4 MB	19.9 MB	8 MB	15.7 KB
503	87/dd9d07	1488608	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M41MK)	COMPLETED	0	2025-06-11 17:21:54.124	911ms	18ms	98.1%	3 MB	3.9 MB	130.6 KB	904 B
489	a9/281567	1485498	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M39MP)	COMPLETED	0	2025-06-11 17:21:46.074	11.2s	9s	211.2%	1.3 GB	6.7 GB	270 MB	6.4 MB
506	d6/dfbb93	1489929	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M41MP)	COMPLETED	0	2025-06-11 17:21:59.244	874ms	20ms	126.0%	2.8 MB	3.9 MB	130.6 KB	905 B
494	c2/752629	1489339	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M3MP)	COMPLETED	0	2025-06-11 17:21:57.236	3.8s	2s	308.5%	392.8 MB	28.4 GB	801 MB	554.6 MB
493	7d/84b934	1488052	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M3MP)	COMPLETED	0	2025-06-11 17:21:52.117	11.1s	9s	200.0%	1.2 GB	6.7 GB	251.3 MB	6.2 MB
497	cd/1d66b3	1490892	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M40MK)	COMPLETED	0	2025-06-11 17:22:01.078	3.5s	2s	305.4%	387 MB	28.4 GB	668.3 MB	475.6 MB
510	b5/823d18	1491959	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M42MK)	COMPLETED	0	2025-06-11 17:22:04.264	984ms	19ms	123.8%	2.9 MB	3.9 MB	130.6 KB	905 B
498	30/5aeb3d	1492357	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M39MK)	COMPLETED	0	2025-06-11 17:22:04.588	1.9s	1s	92.9%	12.4 MB	19.9 MB	8.1 MB	36.7 KB
514	ee/272df4	1493987	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M42MP)	COMPLETED	0	2025-06-11 17:22:10.538	1s	19ms	121.0%	3 MB	3.9 MB	130.6 KB	905 B
496	46/f80f2c	1491537	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M40MK)	COMPLETED	0	2025-06-11 17:22:03.258	9.2s	8s	203.9%	1.3 GB	6.7 GB	197.7 MB	6.6 MB
517	3d/d03fd7	1495235	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M43MK)	COMPLETED	0	2025-06-11 17:22:14.461	899ms	19ms	100.3%	2.9 MB	3.9 MB	130.6 KB	905 B
501	42/54b3b1	1494741	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M40MP)	COMPLETED	0	2025-06-11 17:22:12.454	4s	3s	305.6%	392.4 MB	28.4 GB	880.8 MB	620.5 MB
500	09/83cf96	1493173	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M40MP)	COMPLETED	0	2025-06-11 17:22:06.531	10.2s	8s	229.2%	1.3 GB	6.7 GB	265.2 MB	6.3 MB
502	f7/fab46b	1496293	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M39MP)	COMPLETED	0	2025-06-11 17:22:16.423	1.9s	1s	94.9%	12.3 MB	19.9 MB	8 MB	31.8 KB
504	94/455329	1496590	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M41MK)	COMPLETED	0	2025-06-11 17:22:16.738	4s	3s	335.1%	391.2 MB	28.4 GB	893.4 MB	636.2 MB
521	42/56d78e	1498098	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M43MP)	COMPLETED	0	2025-06-11 17:22:20.384	1s	17ms	105.3%	2.8 MB	3.9 MB	130.6 KB	905 B
508	e8/557ec5	1498424	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M41MP)	COMPLETED	0	2025-06-11 17:22:20.699	4.1s	3s	307.5%	399.3 MB	28.4 GB	852.7 MB	601 MB
525	9c/713246	1499795	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M44MK)	COMPLETED	0	2025-06-11 17:22:24.819	914ms	18ms	131.8%	2.9 MB	3.9 MB	130.6 KB	905 B
505	90/cad7f3	1497197	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M41MK)	COMPLETED	0	2025-06-11 17:22:18.377	10.2s	9s	219.2%	1.3 GB	6.5 GB	262.3 MB	6.6 MB
509	44/c8c873	1501018	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M3MP)	COMPLETED	0	2025-06-11 17:22:28.542	1.9s	1s	93.9%	12.5 MB	20.3 MB	8 MB	28 KB
511	62/c44215	1501527	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M40MK)	COMPLETED	0	2025-06-11 17:22:30.428	2.2s	1s	94.5%	12.3 MB	19.9 MB	8 MB	15.7 KB
529	af/beb19a	1501887	NFCORE_AMPLISEQ:AMPLISEQ:RENAME_RAW_DATA_FILES (M44MP)	COMPLETED	0	2025-06-11 17:22:31.435	1.2s	18ms	136.9%	3 MB	3.9 MB	130.6 KB	905 B
507	c4/5dc04b	1499789	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M41MP)	COMPLETED	0	2025-06-11 17:22:24.811	10.1s	8s	232.3%	1.3 GB	6.6 GB	256.7 MB	6.3 MB
512	82/07fdbc	1502496	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M42MK)	COMPLETED	0	2025-06-11 17:22:32.636	4.2s	2s	312.0%	394.2 MB	28.4 GB	724.5 MB	512.9 MB
516	9b/a971a8	1503717	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M42MP)	COMPLETED	0	2025-06-11 17:22:36.794	4.9s	3s	321.5%	410.9 MB	28.5 GB	1 GB	719.8 MB
513	32/9e6b9e	1503095	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M42MK)	COMPLETED	0	2025-06-11 17:22:34.939	9.9s	7s	225.7%	1.2 GB	6.5 GB	216.7 MB	6.5 MB
519	b0/43f141	1505642	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M43MK)	COMPLETED	0	2025-06-11 17:22:44.849	3.9s	2s	307.2%	395.3 MB	28.4 GB	661.5 MB	468.9 MB
515	18/8c9bec	1504986	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M42MP)	COMPLETED	0	2025-06-11 17:22:41.707	12.5s	10s	206.8%	1.3 GB	6.6 GB	311.1 MB	6.2 MB
520	46/c193e7	1507436	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M40MP)	COMPLETED	0	2025-06-11 17:22:54.173	2.2s	1s	95.3%	12.3 MB	19.9 MB	8 MB	29 KB
522	58/e3effa	1508002	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M41MK)	COMPLETED	0	2025-06-11 17:22:56.337	2.1s	1s	95.8%	12.2 MB	19.9 MB	8 MB	20.3 KB
518	88/e84f0e	1506559	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M43MK)	COMPLETED	0	2025-06-11 17:22:48.786	9.9s	7s	220.4%	1.2 GB	6.3 GB	197.7 MB	6.5 MB
523	06/70360f	1508641	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M43MP)	COMPLETED	0	2025-06-11 17:22:58.682	4.4s	3s	332.1%	409.3 MB	28.4 GB	896.7 MB	634.6 MB
526	33/5648c6	1510064	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M41MP)	COMPLETED	0	2025-06-11 17:23:03.046	2.4s	1s	95.2%	12.4 MB	19.9 MB	8 MB	15.7 KB
524	3e/53ab2a	1508607	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M43MP)	COMPLETED	0	2025-06-11 17:22:58.473	11.7s	9s	214.7%	1.4 GB	6.7 GB	267.1 MB	6.5 MB
528	f4/772187	1511451	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M44MK)	COMPLETED	0	2025-06-11 17:23:10.158	4.4s	3s	330.6%	401.4 MB	28.4 GB	836.5 MB	591.9 MB
527	9c/5a2e76	1510625	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M44MK)	COMPLETED	0	2025-06-11 17:23:05.463	10.7s	8s	218.1%	1.3 GB	6.5 GB	249.6 MB	6.5 MB
531	30/021e8b	1512806	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_BASIC (M44MP)	COMPLETED	0	2025-06-11 17:23:16.201	4.4s	3s	354.0%	401.2 MB	28.4 GB	949.2 MB	672.7 MB
532	77/871e24	1514046	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M42MK)	COMPLETED	0	2025-06-11 17:23:20.598	2.1s	1s	95.9%	12.5 MB	19.9 MB	8 MB	18 KB
533	73/4ab34e	1514602	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M42MP)	COMPLETED	0	2025-06-11 17:23:22.742	2.3s	0ms	95.2%	12.2 MB	19.9 MB	8 MB	24.9 KB
530	7d/073fe9	1512409	NFCORE_AMPLISEQ:AMPLISEQ:FASTQC (M44MP)	COMPLETED	0	2025-06-11 17:23:14.589	12s	10s	203.8%	1.3 GB	6.5 GB	281.5 MB	6.4 MB
534	65/1b7a96	1515174	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M43MK)	COMPLETED	0	2025-06-11 17:23:25.035	2.4s	1s	92.9%	12.2 MB	19.9 MB	8 MB	20.1 KB
535	e0/a95110	1515675	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M43MP)	COMPLETED	0	2025-06-11 17:23:26.560	2.1s	1s	95.2%	12.2 MB	19.9 MB	8.1 MB	66.7 KB
536	5b/7991a8	1516022	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M44MK)	COMPLETED	0	2025-06-11 17:23:27.418	2.1s	1s	95.7%	12.2 MB	19.9 MB	8 MB	10.1 KB
537	3d/bf594b	1516582	NFCORE_AMPLISEQ:AMPLISEQ:CUTADAPT_WORKFLOW:CUTADAPT_DOUBLEPRIMER (M44MP)	COMPLETED	0	2025-06-11 17:23:28.662	2s	1s	95.6%	12.2 MB	19.9 MB	8 MB	17.9 KB
